"OPERATION_ID","OPERATION_STATUS","CRUISE_ID","SITE_NAME","START_TIME","START_LAT","START_LON","END_TIME","END_LAT","END_LON","END_LONdec","START_LONdec","START_LATdec","END_LATdec","date","cruise_op"
215,"Representative","201780","5-20 JUL","7/18/17 14:43","4248.676N","07022.558W","7/18/17 15:13","4249.812N","07023.802W",-70.3967,-70.37596667,42.81126667,42.8302,"7/18/17","201780_215"
217,"Representative","201780","5-72 JUL ALT","7/18/17 17:04","4251.937N","07018.311W","7/18/17 17:24","4251.680N","07017.051W",-70.28418333,-70.30518333,42.86561667,42.86133333,"7/18/17","201780_217"
218,"Representative","201780","11-47 JUL","7/18/17 18:48","4250.639N","07010.522W","7/18/17 19:18","4249.665N","07009.220W",-70.15366667,-70.17536667,42.84398333,42.82775,"7/18/17","201780_218"
219,"Representative","201780","11-43 JUL","7/18/17 20:05","4250.096N","07005.146W","7/18/17 20:35","4251.443N","07004.759W",-70.07931667,-70.08576667,42.83493333,42.85738333,"7/18/17","201780_219"
220,"Representative","201780","11-42 JUL","7/18/17 22:01","4251.394N","06956.924W","7/18/17 22:31","4252.786N","06956.627W",-69.94378333,-69.94873333,42.85656667,42.87976667,"7/18/17","201780_220"
221,"Representative","201780","11-40 JUL","7/19/17 9:07","4306.618N","07006.934W","7/19/17 9:27","4306.767N","07005.708W",-70.09513333,-70.11556667,43.1103,43.11278333,"7/19/17","201780_221"
222,"Representative","201780","3-59 JUL ALT","7/19/17 11:27","4312.162N","06953.232W","7/19/17 11:57","4312.425N","06951.367W",-69.85611667,-69.8872,43.2027,43.20708333,"7/19/17","201780_222"
223,"Representative","201780","11-45 JUL","7/19/17 15:54","4246.006N","07001.076W","7/19/17 16:24","4244.587N","07000.835W",-70.01391667,-70.01793333,42.76676667,42.74311667,"7/19/17","201780_223"
224,"Representative","201780","11-44 JUL","7/19/17 17:38","4238.423N","07000.304W","7/19/17 18:08","4237.079N","06959.879W",-69.99798333,-70.00506667,42.64038333,42.61798333,"7/19/17","201780_224"
225,"Representative","201780","11-49 JUL","7/19/17 19:06","4233.525N","07000.784W","7/19/17 19:35","4232.185N","07000.733W",-70.01221667,-70.01306667,42.55875,42.53641667,"7/19/17","201780_225"
226,"Representative","201780","11-48 JUL","7/19/17 20:50","4233.159N","07008.450W","7/19/17 21:19","4234.531N","07009.250W",-70.15416667,-70.14083333,42.55265,42.57551667,"7/19/17","201780_226"
227,"Representative","201780","11-50 JUL","7/19/17 22:11","4238.341N","07005.980W","7/19/17 22:38","4239.594N","07005.731W",-70.09551667,-70.09966667,42.63901667,42.6599,"7/19/17","201780_227"
228,"Representative","201780","11-46 JUL","7/19/17 23:38","4239.276N","07011.030W","7/19/17 23:58","4239.668N","07012.226W",-70.20376667,-70.18383333,42.6546,42.66113333,"7/19/17","201780_228"
229,"Representative","201780","5-24 JUL","7/20/17 9:39","4238.708N","07015.890W","7/20/17 10:09","4237.367N","07015.471W",-70.25785,-70.26483333,42.64513333,42.62278333,"7/20/17","201780_229"
230,"Representative","201780","5-22 JUL","7/20/17 11:20","4234.079N","07024.309W","7/20/17 11:50","4233.518N","07026.187W",-70.43645,-70.40515,42.56798333,42.55863333,"7/20/17","201780_230"
231,"Representative","201780","7-76 JUL ALT","7/20/17 13:25","4224.786N","07030.968W","7/20/17 13:55","4223.586N","07032.134W",-70.53556667,-70.51613333,42.4131,42.3931,"7/20/17","201780_231"
